Table 1
date,temperaturemin,precipitation,,,,
2016-10-31,54.0,0.0,,,,
2016-11-03,55.9,0.01,,,,
2016-11-05,37.9,0.0,,,,
2016-11-06,37.0,0.0,,,,
2016-11-07,37.9,0.0,,,,
2016-11-08,33.1,0.0,,,,
2016-11-17,37.0,0.0,,,,
2016-12-01,46.0,0.0,,,,
2016-12-08,37.9,0.0,,,,
2016-12-11,23.2,0.0,,,,
2016-12-13,37.9,0.0,,,,
2016-12-19,34.0,0.21,,,,
2016-12-22,37.9,0.0,,,,
2016-12-28,36.0,0.0,,,,
2017-01-04,41.0,0.0,,,,
2017-01-12,54.0,0.0,,,,
2017-01-17,46.9,0.04,,,,
2017-01-27,30.2,0.0,,,,
2017-01-29,30.2,0.02,,,,
2017-01-31,31.1,0.0,,,,
2017-02-01,42.1,0.0,,,,
2017-02-13,37.0,0.0,,,,
2017-02-15,39.0,0.34,,,,
2017-02-17,34.0,0.0,,,,
2017-03-14,30.2,0.25,,,,
2017-03-19,36.0,0.0,,,,
2017-03-21,50.0,0.2,,,,
2017-03-27,59.0,0.06,,,,
2017-03-30,55.0,0.0,,,,
2017-03-31,57.9,0.42,,,,
2017-04-12,55.9,0.0,,,,
2017-04-19,55.0,0.0,,,,
2017-04-26,55.9,0.0,,,,
2017-04-27,62.1,0.0,,,,
2017-04-29,72.0,0.0,,,,
2017-04-30,70.0,0.02,,,,
2017-05-05,55.9,1.48,,,,
2017-05-14,48.9,0.0,,,,
2017-05-16,57.0,0.0,,,,
2017-05-27,61.0,0.0,,,,
2017-05-31,68.0,0.0,,,,
2017-06-07,59.0,0.0,,,,
2017-06-19,70.0,0.09,,,,
2017-06-24,71.1,0.46,,,,
2017-06-26,60.1,0.0,,,,
2017-06-29,60.1,0.0,,,,
2017-07-01,73.0,0.0,,,,
2017-07-03,70.0,0.15,,,,
2017-07-07,73.0,0.0,,,,
2017-07-09,69.1,0.0,,,,
2017-07-21,73.9,0.0,,,,
2017-07-24,71.1,0.0,,,,
2017-07-31,57.9,0.0,,,,
2017-08-02,66.0,0.0,,,,
2017-08-05,68.0,0.0,,,,
2017-08-12,73.0,0.48,,,,
2017-08-29,64.0,0.22,,,,
2017-09-07,53.1,0.0,,,,
2017-09-10,51.1,0.0,,,,
2017-09-12,63.0,0.63,,,,
2017-09-19,64.0,0.0,,,,
2017-09-26,69.1,0.0,,,,
2017-09-27,68.0,0.0,,,,
2017-10-01,48.0,0.0,,,,
2017-10-07,59.0,0.15,,,,
2017-10-16,51.1,0.25,,,,
2017-10-22,51.1,0.0,,,,
2017-10-27,37.9,0.0,,,,
2017-11-01,46.0,0.0,,,,
2017-11-07,44.1,0.1,,,,
2017-11-12,28.2,0.03,,,,
2017-11-15,33.1,0.0,,,,
2017-11-17,34.0,0.0,,,,
2017-11-21,30.2,0.0,,,,
2017-11-27,26.2,0.0,,,,
2017-12-09,32.0,0.3,,,,
2017-12-11,26.2,0.0,,,,
2017-12-13,21.2,0.0,,,,
2017-12-16,24.3,0.0,,,,
2017-12-19,36.0,0.0,,,,
2017-12-21,36.0,0.0,,,,
2017-12-24,43.0,0.0,,,,
2017-12-27,27.1,0.0,,,,
2017-12-31,23.2,0.0,,,,
2018-01-05,12.2,0.0,,,,
2018-01-13,29.1,0.0,,,,
2018-01-15,17.2,0.0,,,,
2018-01-16,20.1,0.0,,,,
2018-01-18,10.2,0.0,,,,
2018-01-22,37.9,0.0,,,,
2018-02-04,33.1,0.61,,,,
2018-03-01,50.0,0.59,,,,
2018-03-06,32.0,0.45,,,,
2018-03-15,24.3,0.0,,,,
2018-03-16,39.0,0.0,,,,
2018-03-18,39.9,0.01,,,,
2018-03-19,44.1,0.0,,,,
2018-03-21,32.0,0.05,,,,
2018-03-26,32.0,0.0,,,,
2018-03-28,43.0,0.0,,,,
2018-04-02,51.1,0.0,,,,
2018-04-05,34.0,0.0,,,,
2018-04-07,33.1,0.99,,,,
2018-04-17,33.1,0.0,,,,
2018-04-29,44.1,0.0,,,,
2018-04-30,36.0,0.0,,,,
2018-05-10,59.0,0.18,,,,
2018-05-15,69.1,0.02,,,,
2018-05-16,68.0,0.76,,,,
2018-05-19,69.1,0.59,,,,
2018-05-31,71.1,0.0,,,,
2018-06-04,64.0,0.0,,,,
2018-06-09,68.0,0.0,,,,
2018-06-19,73.0,0.0,,,,
2018-06-22,71.1,0.0,,,,
2018-06-23,73.9,0.18,,,,
2018-06-27,64.9,0.0,,,,
2018-06-29,70.0,0.0,,,,
2018-07-03,75.0,0.0,,,,
2018-07-11,66.9,0.05,,,,
2018-07-12,72.0,0.01,,,,
2018-08-05,72.0,0.0,,,,
2018-08-11,72.0,0.04,,,,
2018-08-17,73.0,0.0,,,,
2018-08-23,60.1,0.0,,,,
2018-08-28,71.1,0.0,,,,
2018-08-30,73.0,0.0,,,,
2018-09-01,71.1,0.19,,,,
2018-09-12,72.0,0.13,,,,
2018-09-17,72.0,1.32,,,,
2018-09-21,70.0,0.0,,,,
2018-09-23,64.0,0.0,,,,
2018-09-24,64.0,0.0,,,,
2018-09-29,60.1,0.0,,,,
2018-10-02,61.0,0.0,,,,
2018-10-05,68.0,0.0,,,,
2018-10-06,68.0,0.0,,,,
2018-10-19,39.0,0.0,,,,
2018-10-28,42.1,0.0,,,,
2018-10-31,42.1,0.0,,,,
2018-11-03,39.0,0.0,,,,
2018-11-07,48.9,0.0,,,,
2018-11-11,28.2,0.0,,,,
2018-11-17,33.1,0.0,,,,
2018-11-30,42.1,0.02,,,,
2018-12-21,46.0,0.04,,,,
2018-12-24,29.1,0.0,,,,
2018-12-27,29.1,0.02,,,,
2018-12-31,46.9,0.13,,,,
2019-01-01,51.1,0.0,,,,
2019-01-03,46.9,0.21,,,,
2019-01-08,46.0,0.0,,,,
2019-01-13,32.0,1.04,,,,
2019-01-15,28.2,0.0,,,,
2019-01-19,37.0,0.0,,,,
2019-01-23,31.1,0.04,,,,
2019-02-06,46.9,0.0,,,,
2019-02-08,45.0,0.0,,,,
2019-02-27,39.9,0.29,,,,
2019-02-28,42.1,0.0,,,,
2019-03-07,23.2,0.0,,,,
2019-03-08,39.0,0.1,,,,
2019-03-22,42.1,0.0,,,,
2019-03-27,30.2,0.0,,,,
2019-03-28,32.0,0.0,,,,
2019-04-03,31.1,0.0,,,,
2019-04-08,57.0,1.98,,,,
2019-04-09,61.0,0.04,,,,
2019-04-11,46.9,0.0,,,,
2019-04-12,59.0,0.65,,,,
2019-04-22,43.0,0.0,,,,
2019-04-23,46.0,0.0,,,,
2019-04-30,60.1,0.0,,,,
2019-05-03,63.0,0.0,,,,
2019-05-08,62.1,0.0,,,,
2019-05-10,66.0,0.0,,,,
2019-05-11,64.0,0.18,,,,
2019-05-14,46.9,0.0,,,,
2019-05-16,51.1,0.0,,,,
2019-05-21,63.0,0.0,,,,
2019-06-12,59.0,0.35,,,,
2019-06-14,53.1,0.0,,,,
2019-06-28,70.0,1.09,,,,
2019-06-30,69.1,0.0,,,,
2019-07-03,70.0,0.0,,,,
2019-07-07,75.0,0.21,,,,
2019-07-11,75.0,0.0,,,,
2019-07-14,72.0,0.0,,,,
2019-07-15,70.0,0.35,,,,
2019-07-17,75.9,0.03,,,,
2019-07-19,73.9,0.0,,,,
2019-07-21,73.0,0.0,,,,
2019-07-24,62.1,0.0,,,,
2019-07-25,63.0,0.0,,,,
2019-07-30,68.0,0.0,,,,
2019-08-02,68.0,0.21,,,,
2019-08-10,71.1,0.0,,,,
2019-08-16,70.0,0.64,,,,
2019-08-17,72.0,0.0,,,,
2019-08-19,72.0,0.0,,,,
2019-08-28,69.1,0.0,,,,
2019-09-01,63.0,0.0,,,,
2019-09-10,70.0,0.0,,,,
2019-09-12,71.1,0.0,,,,
2019-09-13,71.1,0.01,,,,
2019-09-17,66.0,0.07,,,,
2019-09-18,60.1,0.0,,,,
2019-09-30,71.1,0.0,,,,
2019-10-12,52.0,0.0,,,,
2019-10-22,57.0,0.18,,,,
2019-11-30,46.0,0.25,,,,
2019-12-11,30.2,0.32,,,,
2019-12-16,39.9,0.0,,,,
2019-12-18,34.0,0.0,,,,
2019-12-19,27.0,0.0,,,,
2019-12-23,42.1,0.25,,,,
2019-12-27,44.1,0.0,,,,
2019-12-31,39.0,0.0,,,,
2020-01-01,35.1,0.0,,,,
2020-01-11,57.0,0.02,,,,
2020-01-12,63.0,0.31,,,,
2020-01-26,32.0,0.0,,,,
2020-01-29,28.0,0.0,,,,
2020-01-30,32.0,0.0,,,,
2020-02-02,33.1,0.0,,,,
2020-02-04,57.0,0.0,,,,
2020-02-08,27.0,0.0,,,,
2007-01-04,46.0,0.0,,,,
2007-01-08,39.9,0.3,,,,
2007-01-10,27.0,0.0,,,,
2007-01-16,39.9,0.0,,,,
2007-01-26,21.9,0.0,,,,
2007-01-29,19.9,0.0,,,,
2007-02-09,21.9,0.0,,,,
2007-02-10,26.1,0.0,,,,
2007-02-15,21.9,0.0,,,,
2007-02-16,23.0,0.0,,,,
2007-03-06,37.9,0.0,,,,
2007-03-08,30.0,0.0,,,,
2007-03-22,43.0,0.0,,,,
2007-03-24,57.0,0.0,,,,
2007-03-28,61.0,0.0,,,,
2007-03-29,41.0,0.18,,,,
2007-04-01,59.0,0.01,,,,
2007-04-02,60.1,0.02,,,,
2007-04-06,30.0,0.01,,,,
2007-04-07,32.0,0.12,,,,
2007-04-10,32.0,0.0,,,,
2007-04-13,46.0,0.0,,,,
2007-04-20,44.1,0.0,,,,
2007-05-09,63.0,0.31,,,,
2007-05-13,51.1,0.0,,,,
2007-05-16,62.1,0.02,,,,
2007-05-18,48.9,0.0,,,,
2007-05-23,55.0,0.0,,,,
2007-05-24,53.1,0.0,,,,
2007-05-25,55.9,0.0,,,,
2007-05-26,61.0,0.0,,,,
2007-06-03,64.9,1.53,,,,
2007-06-04,60.1,0.0,,,,
2007-06-11,62.1,0.02,,,,
2007-06-12,62.1,0.0,,,,
2007-06-14,60.1,0.01,,,,
2007-06-28,73.0,0.0,,,,
2007-07-03,63.0,0.0,,,,
2007-07-07,68.0,0.0,,,,
2007-07-10,72.0,0.11,,,,
2007-07-14,61.0,0.0,,,,
2007-07-17,70.0,2.05,,,,
2007-07-23,62.1,0.0,,,,
2007-08-13,70.0,0.0,,,,
2007-08-24,73.9,0.0,,,,
2007-08-27,71.1,0.0,,,,
2007-09-01,69.1,0.0,,,,
2007-09-05,66.0,0.0,,,,
2007-09-08,64.9,0.0,,,,
2007-09-11,73.9,0.0,,,,
2007-09-13,63.0,0.0,,,,
2007-09-16,53.1,0.0,,,,
2007-10-05,68.0,0.13,,,,
2007-10-09,66.0,0.0,,,,
2007-10-16,51.1,0.0,,,,
2007-10-19,70.0,0.09,,,,
2007-10-21,45.0,0.0,,,,
2007-11-03,39.9,0.0,,,,
2007-11-06,43.0,0.0,,,,
2007-11-14,48.9,0.0,,,,
2007-11-15,39.0,0.32,,,,
2007-12-01,27.0,0.0,,,,
2007-12-03,34.0,0.04,,,,
2007-12-06,26.1,0.0,,,,
2007-12-10,55.9,0.0,,,,
2007-12-11,51.1,0.0,,,,
2007-12-13,54.0,0.01,,,,
2007-12-14,46.0,0.0,,,,
2007-12-16,35.1,0.24,,,,
2007-12-22,43.0,0.0,,,,
2007-12-23,46.9,0.16,,,,
2007-12-30,46.9,1.92,,,,
2008-01-01,35.1,0.0,,,,
2008-01-12,41.0,0.0,,,,
2008-01-17,34.0,0.55,,,,
2008-01-18,33.1,0.0,,,,
2008-01-20,18.0,0.0,,,,
2008-01-30,30.9,0.13,,,,
2008-02-02,28.9,0.0,,,,
2008-02-07,43.0,0.0,,,,
2008-02-08,35.1,0.0,,,,
2008-02-09,42.1,0.0,,,,
2008-02-12,30.0,0.28,,,,
2008-02-15,33.1,0.0,,,,
2008-02-18,45.0,0.29,,,,
2008-02-23,42.1,0.02,,,,
2008-02-24,37.0,0.03,,,,
2008-03-15,46.9,0.82,,,,
2008-03-16,46.9,0.01,,,,
2008-03-17,33.1,0.0,,,,
2008-04-03,46.0,0.49,,,,
2008-04-04,45.0,0.39,,,,
2008-04-12,57.0,0.06,,,,
2008-04-14,37.0,0.0,,,,
2008-04-15,37.9,0.0,,,,
2008-04-17,37.9,0.0,,,,
2008-04-21,46.0,0.01,,,,
2008-04-23,55.9,0.04,,,,
2008-04-26,60.1,0.0,,,,
2008-05-01,48.0,0.0,,,,
2008-05-02,57.0,0.0,,,,
2008-05-13,44.1,0.0,,,,
2008-05-22,48.0,0.0,,,,
2008-05-29,55.0,0.0,,,,
2008-06-11,73.9,0.0,,,,
2008-06-13,68.0,0.0,,,,
2008-06-19,55.9,0.0,,,,
2008-06-25,62.1,0.0,,,,
2008-07-01,62.1,0.0,,,,
2008-07-08,70.0,0.0,,,,
2008-07-18,64.9,0.6,,,,
2008-08-02,71.1,0.1,,,,
2008-08-10,66.0,0.12,,,,
2008-08-11,64.9,0.0,,,,
2008-08-16,66.9,0.0,,,,
2008-08-18,64.0,0.0,,,,
2008-08-27,71.1,3.43,,,,
2008-08-29,70.0,0.0,,,,
2008-09-02,61.0,0.0,,,,
2008-09-11,66.9,0.0,,,,
2008-09-13,72.0,0.0,,,,
2008-09-14,73.0,0.0,,,,
2008-09-15,73.0,0.0,,,,
2008-09-16,63.0,1.38,,,,
2008-09-22,60.1,0.0,,,,
2008-09-24,53.1,0.0,,,,
2008-09-25,59.0,0.33,,,,
2008-09-27,64.9,0.18,,,,
2008-09-30,62.1,0.01,,,,
2008-10-02,46.9,0.0,,,,
2008-10-05,54.0,0.0,,,,
2008-10-13,52.0,0.0,,,,
2008-10-16,55.9,0.0,,,,
2008-10-17,53.1,0.26,,,,
2008-10-20,35.1,0.0,,,,
2008-10-21,42.1,0.0,,,,
2008-10-22,35.1,0.0,,,,
2008-10-29,34.0,0.0,,,,
2008-10-30,28.0,0.0,,,,
2008-11-02,37.9,0.0,,,,
2008-11-05,52.0,0.0,,,,
2008-11-14,55.0,0.81,,,,
2008-11-17,32.0,0.0,,,,
2008-11-18,32.0,0.0,,,,
2008-11-24,28.0,0.19,,,,
2008-11-26,26.1,0.0,,,,
2008-11-27,28.9,0.0,,,,
2008-12-03,25.0,0.0,,,,
2008-12-08,21.9,0.0,,,,
2008-12-11,57.0,1.4,,,,
2008-12-19,54.0,0.0,,,,
2008-12-24,37.9,0.0,,,,
2008-12-28,57.0,0.23,,,,
2008-12-31,28.9,0.0,,,,
2009-01-02,27.0,0.05,,,,
2009-01-16,15.1,0.0,,,,
2009-01-18,32.0,0.0,,,,
2009-01-23,30.9,0.0,,,,
2009-02-09,39.9,0.0,,,,
2009-02-10,48.0,0.0,,,,
2009-02-14,45.0,0.0,,,,
2009-02-15,34.0,0.0,,,,
2009-02-17,23.0,0.0,,,,
2009-02-19,34.0,0.0,,,,
2009-02-20,27.0,0.0,,,,
2009-03-01,35.1,1.38,,,,
2009-03-02,23.0,0.3,,,,
2009-03-03,18.0,0.0,,,,
2009-03-06,39.9,0.0,,,,
2009-03-10,46.9,0.0,,,,
2009-03-12,46.9,0.0,,,,
2009-03-14,39.0,0.73,,,,
2009-03-15,43.0,0.87,,,,
2009-03-16,46.9,0.41,,,,
2009-03-28,62.1,0.91,,,,
2009-04-02,57.9,0.33,,,,
2009-04-15,48.9,0.0,,,,
2009-04-20,59.0,0.36,,,,
2009-04-24,52.0,0.0,,,,
2009-05-01,66.9,0.07,,,,
2009-05-10,63.0,0.0,,,,
2009-05-19,45.0,0.0,,,,
2009-05-29,68.0,0.0,,,,
2009-06-01,64.9,0.0,,,,
2009-06-02,66.0,0.0,,,,
2009-06-12,66.9,0.0,,,,
2009-06-13,70.0,0.0,,,,
2009-06-15,68.0,0.04,,,,
2009-06-17,68.0,0.05,,,,
2009-06-20,73.9,0.0,,,,
2009-06-29,72.0,0.0,,,,
2009-07-01,64.9,0.04,,,,
2009-07-09,69.1,0.0,,,,
2009-07-17,73.0,0.27,,,,
2009-07-22,68.0,0.0,,,,
2009-07-23,72.0,0.0,,,,
2009-08-06,70.0,0.23,,,,
2009-08-11,73.0,0.0,,,,
2009-08-14,71.1,0.0,,,,
2009-08-19,73.0,0.0,,,,
2009-08-21,75.9,0.0,,,,
2009-08-25,68.0,0.0,,,,
2009-08-26,66.9,0.0,,,,
2009-08-27,70.0,0.0,,,,
2009-09-03,59.0,0.0,,,,
2009-09-08,68.0,0.0,,,,
2009-09-10,59.0,0.0,,,,
2009-09-12,60.1,0.0,,,,
2009-09-18,64.9,0.0,,,,
2009-09-21,57.0,0.0,,,,
2009-09-22,64.0,1.45,,,,
2009-09-24,71.1,0.0,,,,
2009-09-25,62.1,0.02,,,,
2009-09-28,55.0,0.22,,,,
2009-10-04,48.9,0.0,,,,
2009-10-05,57.0,0.09,,,,
2009-10-07,57.9,0.0,,,,
2009-10-08,45.0,0.0,,,,
2009-10-15,45.0,0.07,,,,
2009-10-16,46.0,0.0,,,,
2009-11-09,42.1,0.0,,,,
2009-11-13,48.0,0.03,,,,
2009-11-14,48.0,0.01,,,,
2009-11-15,44.1,0.0,,,,
2009-11-19,57.9,0.01,,,,
2009-11-23,48.9,0.58,,,,
2009-12-07,27.0,0.0,,,,
2009-12-08,33.1,0.45,,,,
2009-12-11,25.0,0.0,,,,
2009-12-12,21.9,0.0,,,,
2009-12-21,24.1,0.0,,,,
2009-12-28,30.9,0.0,,,,
2010-01-05,17.1,0.0,,,,
2010-01-11,15.1,0.0,,,,
2010-01-14,23.0,0.0,,,,
2010-01-15,28.0,0.0,,,,
2010-01-16,30.0,0.02,,,,
2010-01-30,19.0,0.61,,,,
2010-02-06,30.0,0.02,,,,
2010-02-10,28.0,0.0,,,,
2010-02-14,24.1,0.0,,,,
2010-02-19,25.0,0.0,,,,
2010-02-27,30.0,0.0,,,,
2010-02-28,26.1,0.0,,,,
2010-03-03,33.1,0.12,,,,
2010-03-06,28.9,0.0,,,,
2010-03-07,24.1,0.0,,,,
2010-03-09,35.1,0.0,,,,
2010-03-10,50.0,0.16,,,,
2010-03-11,52.0,0.32,,,,
2010-03-12,57.0,0.09,,,,
2010-03-13,48.9,0.42,,,,
2010-03-20,39.9,0.0,,,,
2010-03-22,44.1,0.0,,,,
2010-03-31,41.0,0.0,,,,
2010-04-07,61.0,0.0,,,,
2010-04-11,41.0,0.0,,,,
2010-04-13,51.1,0.0,,,,
2010-04-14,41.0,0.0,,,,
2010-04-17,55.9,0.0,,,,
2010-04-27,50.0,0.0,,,,
2010-04-28,41.0,0.0,,,,
2010-04-30,50.0,0.0,,,,
2010-05-03,72.0,0.0,,,,
2010-05-07,61.0,0.0,,,,
2010-05-11,55.9,0.0,,,,
2010-05-15,68.0,0.0,,,,
2010-06-01,69.1,0.29,,,,
2010-06-02,71.1,0.01,,,,
2010-06-09,68.0,0.0,,,,
2010-06-15,72.0,0.01,,,,
2010-06-24,73.0,0.0,,,,
2010-06-26,73.0,0.0,,,,
2010-07-03,57.0,0.0,,,,
2010-07-13,72.0,0.38,,,,
2010-07-15,71.1,0.0,,,,
2010-07-19,75.0,0.0,,,,
2010-07-20,73.0,0.64,,,,
2010-07-23,75.9,0.0,,,,
2010-07-26,77.0,0.0,,,,
2010-07-29,73.9,0.46,,,,
2010-07-30,73.0,0.0,,,,
2010-08-03,71.1,0.0,,,,
2010-08-04,73.9,0.39,,,,
2010-08-11,78.1,0.41,,,,
2010-08-13,73.9,0.0,,,,
2010-08-17,73.9,0.0,,,,
2010-08-21,66.9,0.0,,,,
2010-08-25,66.9,0.05,,,,
2010-08-27,66.9,0.0,,,,
2010-08-30,64.9,0.0,,,,
2010-09-01,69.1,0.0,,,,
2010-09-04,59.0,0.0,,,,
2010-09-06,57.9,0.0,,,,
2010-09-28,64.0,0.05,,,,
2010-10-13,62.1,0.0,,,,
2010-10-17,39.9,0.0,,,,
2010-10-26,64.0,0.53,,,,
2010-11-02,41.0,0.0,,,,
2010-11-07,30.0,0.0,,,,
2010-11-08,30.9,0.0,,,,
2010-11-15,39.9,0.0,,,,
2010-11-17,39.9,0.09,,,,
2010-11-22,43.0,0.0,,,,
2010-11-23,54.0,0.0,,,,
2010-11-28,26.1,0.0,,,,
2010-11-30,48.9,0.01,,,,
2010-12-02,26.1,0.0,,,,
2010-12-03,33.1,0.0,,,,
2010-12-05,28.9,0.0,,,,
2010-12-06,25.0,0.0,,,,
2010-12-07,21.0,0.0,,,,
2010-12-08,16.0,0.0,,,,
2010-12-18,28.9,0.01,,,,
2010-12-22,41.0,0.0,,,,
2010-12-24,21.9,0.0,,,,
2010-12-26,26.1,0.5,,,,
2010-12-31,28.9,0.0,,,,
2011-01-02,37.0,0.17,,,,
2011-01-03,26.1,0.0,,,,
2011-01-04,23.0,0.0,,,,
2011-01-17,30.0,0.03,,,,
2011-01-20,28.0,0.0,,,,
2011-01-24,25.0,0.0,,,,
2011-01-25,30.0,0.17,,,,
2011-01-28,28.0,0.0,,,,
2011-01-30,35.1,0.0,,,,
2011-02-01,34.0,0.0,,,,
2011-02-06,30.0,0.0,,,,
2011-02-08,30.0,0.0,,,,
2011-03-05,43.0,0.0,,,,
2011-03-16,46.9,0.05,,,,
2011-03-17,37.0,0.0,,,,
2011-03-20,42.1,0.0,,,,
2011-03-29,28.9,0.0,,,,
2011-04-05,46.9,0.5,,,,
2011-04-07,46.0,0.0,,,,
2011-04-27,68.0,0.21,,,,
2011-05-01,54.0,0.0,,,,
2011-05-20,57.0,0.0,,,,
2011-05-30,70.0,0.0,,,,
2011-06-02,70.0,0.0,,,,
2011-06-12,66.9,0.24,,,,
2011-08-07,75.0,0.0,,,,
2011-08-09,73.0,0.0,,,,
2011-08-14,64.9,1.08,,,,
2011-08-17,64.0,0.0,,,,
2011-08-19,69.1,0.0,,,,
2011-08-21,71.1,1.0,,,,
2011-09-04,69.1,0.0,,,,
2011-09-06,73.9,1.59,,,,
2011-09-08,63.0,0.0,,,,
2011-09-10,64.0,0.0,,,,
2011-09-12,66.0,0.0,,,,
2011-09-15,57.9,1.31,,,,
2011-09-19,60.1,0.0,,,,
2011-09-21,66.9,0.43,,,,
2011-10-11,62.1,0.32,,,,
2011-10-21,41.0,0.0,,,,
2011-10-30,30.0,0.0,,,,
2011-11-19,28.0,0.0,,,,
2011-11-29,39.9,0.97,,,,
2011-12-04,30.9,0.0,,,,
2011-12-08,33.1,0.0,,,,
2011-12-09,32.0,0.0,,,,
2011-12-12,32.0,0.0,,,,
2011-12-20,39.9,0.0,,,,
2011-12-26,34.0,0.0,,,,
2012-01-14,23.0,0.0,,,,
2012-01-19,27.0,0.0,,,,
2012-01-23,36.0,0.0,,,,
2012-01-24,43.0,0.0,,,,
2012-02-08,28.9,0.0,,,,
2012-02-25,36.0,0.0,,,,
2012-02-26,25.0,0.0,,,,
2012-03-17,57.9,0.1,,,,
2012-03-22,59.0,0.0,,,,
2012-04-01,48.9,0.0,,,,
2012-04-02,48.9,0.0,,,,
2012-04-28,54.0,0.0,,,,
2012-04-29,55.0,0.0,,,,
2012-06-16,53.1,0.0,,,,
2012-06-17,54.0,0.0,,,,
2013-11-22,46.9,0.03,,,,
2013-11-28,23.2,0.0,,,,
2013-12-25,23.2,0.0,,,,
2014-01-14,37.9,0.3,,,,
2014-01-15,33.1,0.0,,,,
2014-01-16,32.0,0.07,,,,
2014-01-17,29.1,0.0,,,,
2014-01-19,30.2,0.0,,,,
2014-02-25,29.1,0.0,,,,
2014-02-27,24.3,0.0,,,,
2014-04-23,50.0,0.0,,,,
2014-04-29,52.0,0.05,,,,
2014-05-23,63.0,0.0,,,,
2014-06-02,52.0,0.0,,,,
2014-06-09,69.1,0.29,,,,
2014-06-10,68.0,0.0,,,,
2014-06-14,60.1,0.0,,,,
2014-06-15,57.9,0.0,,,,
2014-06-18,70.0,0.0,,,,
2014-06-20,68.0,0.64,,,,
2014-06-26,69.1,0.0,,,,
2014-07-08,73.9,0.0,,,,
2014-07-10,71.1,0.66,,,,
2014-07-15,70.0,4.21,,,,
2014-07-18,64.0,0.0,,,,
2014-08-18,70.0,0.61,,,,
2014-08-21,71.1,0.0,,,,
2014-09-15,63.0,0.0,,,,
2014-09-20,57.9,0.0,,,,
2014-10-19,44.1,0.0,,,,
2014-10-25,39.0,0.0,,,,
2014-11-01,45.0,0.61,,,,
2014-11-16,27.1,0.04,,,,
2014-11-19,19.2,0.0,,,,
2014-11-21,26.2,0.0,,,,
2014-12-12,26.2,0.0,,,,
2014-12-14,29.1,0.0,,,,
2007-01-03,28.9,0.0,,,,
2007-01-07,44.1,0.21,,,,
2007-01-12,36.0,0.0,,,,
2007-01-19,34.0,0.0,,,,
2007-01-21,28.0,0.8,,,,
2007-01-23,32.0,0.0,,,,
2007-02-01,30.0,0.44,,,,
2007-02-04,25.0,0.0,,,,
2007-02-07,35.1,0.0,,,,
2007-02-14,28.0,0.14,,,,
2007-02-20,41.0,0.0,,,,
2007-02-24,28.0,0.0,,,,
2007-03-09,30.9,0.0,,,,
2007-03-14,54.0,0.0,,,,
2007-03-16,37.9,2.14,,,,
2007-03-18,28.0,0.0,,,,
2007-03-20,48.9,0.0,,,,
2007-03-25,51.1,0.0,,,,
2007-03-30,34.0,0.0,,,,
2007-03-31,46.9,0.0,,,,
2007-04-12,55.9,0.93,,,,
2007-04-26,64.9,0.0,,,,
2007-04-28,59.0,0.0,,,,
2007-05-02,63.0,0.0,,,,
2007-05-04,53.1,0.08,,,,
2007-05-06,46.9,0.0,,,,
2007-05-07,42.1,0.0,,,,
2007-05-12,66.0,0.96,,,,
2007-05-22,63.0,0.0,,,,
2007-05-28,61.0,0.0,,,,
2007-06-06,60.1,0.22,,,,
2007-06-09,68.0,0.39,,,,
2007-06-15,59.0,0.01,,,,
2007-06-17,64.0,0.06,,,,
2007-06-19,70.0,0.38,,,,
2007-06-20,64.9,0.2,,,,
2007-06-23,66.0,0.12,,,,
2007-06-24,66.9,0.31,,,,
2007-06-25,68.0,0.0,,,,
2007-07-08,70.0,0.0,,,,
2007-07-09,71.1,0.0,,,,
2007-07-15,66.9,0.0,,,,
2007-07-26,66.0,0.0,,,,
2007-07-28,69.1,0.57,,,,
2007-07-30,72.0,0.13,,,,
2007-08-02,69.1,0.0,,,,
2007-08-06,73.9,0.0,,,,
2007-08-07,75.0,0.0,,,,
2007-08-15,70.0,0.0,,,,
2007-08-16,75.9,0.0,,,,
2007-08-18,66.9,0.0,,,,
2007-08-20,75.0,0.0,,,,
2007-08-29,73.0,0.0,,,,
2007-09-02,61.0,0.0,,,,
2007-09-06,69.1,0.0,,,,
2007-09-07,69.1,0.0,,,,
2007-09-09,60.1,0.0,,,,
2007-09-15,61.0,0.0,,,,
2007-09-18,53.1,0.0,,,,
2007-09-19,57.0,0.0,,,,
2007-09-22,69.1,0.0,,,,
2007-09-24,64.9,0.0,,,,
2007-09-25,59.0,0.0,,,,
2007-10-02,61.0,0.0,,,,
2007-10-04,68.0,0.0,,,,
2007-10-12,43.0,0.0,,,,
2007-10-14,46.0,0.0,,,,
2007-10-22,55.9,0.0,,,,
2007-10-23,64.0,0.0,,,,
2007-10-26,60.1,2.19,,,,
2007-10-31,37.9,0.0,,,,
2007-11-10,35.1,0.0,,,,
2007-11-12,37.0,0.04,,,,
2007-11-19,46.0,0.0,,,,
2007-11-20,45.0,0.0,,,,
2007-11-25,36.0,0.06,,,,
2007-11-26,44.1,0.06,,,,
2007-11-27,39.0,0.0,,,,
2007-12-07,25.0,0.0,,,,
2007-12-15,37.9,0.97,,,,
2007-12-17,28.0,0.0,,,,
2007-12-31,36.0,0.0,,,,
2008-01-05,25.0,0.0,,,,
2008-01-09,55.9,0.0,,,,
2008-01-15,24.1,0.0,,,,
2008-01-19,33.1,0.28,,,,
2008-02-29,26.1,0.0,,,,
2008-03-07,46.0,1.02,,,,
